Płeć,Kategoria wiekowa,5 km Czas,5 km Tempo,10 km Czas,10 km Tempo,15 km Czas,15 km Tempo,20 km Czas,20 km Tempo,Tempo Stabilność,Czas,Tempo
K,K30,1764.0,5.88,3548.0,5.946666666666667,5475.0,6.423333333333333,7305.0,6.1,0.0227333333333335,7705.0,6.087540491427669
M,M40,1712.0,5.706666666666666,3433.0,5.736666666666666,5346.0,6.376666666666667,7286.0,6.466666666666667,0.0584000000000002,7706.0,6.088330568065103
K,K30,1712.0,5.706666666666666,3433.0,5.736666666666666,5348.0,6.383333333333334,7290.0,6.473333333333333,0.0589333333333334,7707.0,6.089120644702536
M,M40,1644.0,5.48,3398.0,5.846666666666667,5292.0,6.3133333333333335,7278.0,6.62,0.0777333333333335,7707.0,6.089120644702536
M,M20,1687.0,5.623333333333333,3318.0,5.4366666666666665,5158.0,6.133333333333334,7245.0,6.956666666666666,0.0939333333333335,7707.0,6.089120644702536
M,M20,1807.0,6.0233333333333325,3553.0,5.819999999999999,5410.0,6.19,7300.0,6.3,0.0240000000000001,7707.0,6.089120644702536
M,M30,1749.0,5.83,3430.0,5.6033333333333335,5260.0,6.1,7273.0,6.71,0.0627333333333333,7708.0,6.089910721339971
M,M40,1913.0,6.376666666666667,3688.0,5.916666666666667,5526.0,6.126666666666667,7331.0,6.016666666666667,-0.0173999999999998,7710.0,6.091490874614838
M,M40,1815.0,6.05,3565.0,5.833333333333333,5434.0,6.23,7291.0,6.19,0.0163333333333334,7711.0,6.092280951252272
M,M40,1835.0,6.116666666666666,3621.0,5.953333333333333,5422.0,6.003333333333333,7301.0,6.263333333333334,0.0098000000000001,7711.0,6.092280951252272
K,K20,1810.0,6.033333333333333,3555.0,5.816666666666666,5413.0,6.193333333333333,7303.0,6.3,0.0235333333333334,7711.0,6.092280951252272
M,M60,1732.0,5.7733333333333325,3483.0,5.836666666666667,5354.0,6.236666666666666,7256.0,6.34,0.0420000000000001,7711.0,6.092280951252272
M,M70,1716.0,5.72,3399.0,5.61,5233.0,6.113333333333333,7237.0,6.680000000000001,0.0676666666666669,7711.0,6.092280951252272
M,M30,1740.0,5.8,3427.0,5.623333333333333,5226.0,5.996666666666667,7253.0,6.756666666666666,0.0648666666666666,7712.0,6.093071027889706
M,M30,1768.0,5.8933333333333335,3442.0,5.58,5237.0,5.983333333333333,7205.0,6.5600000000000005,0.0480666666666666,7712.0,6.093071027889706
M,M40,1727.0,5.756666666666666,3542.0,6.05,5328.0,5.953333333333333,7246.0,6.3933333333333335,0.0362666666666668,7712.0,6.093071027889706
K,K30,1842.0,6.14,3641.0,5.996666666666667,5465.0,6.08,7285.0,6.066666666666666,-0.0027333333333331,7713.0,6.093861104527139
M,M40,1732.0,5.7733333333333325,3470.0,5.793333333333334,5319.0,6.163333333333333,7263.0,6.48,0.0498000000000001,7714.0,6.094651181164574
M,M40,1701.0,5.67,3408.0,5.69,5215.0,6.0233333333333325,7244.0,6.763333333333334,0.0722666666666668,7714.0,6.094651181164574
K,K40,1800.0,6.0,3572.0,5.906666666666666,5415.0,6.1433333333333335,7287.0,6.239999999999999,0.0191333333333333,7714.0,6.094651181164574
K,K30,1705.0,5.683333333333334,3427.0,5.739999999999999,5289.0,6.206666666666666,7257.0,6.5600000000000005,0.0619333333333333,7714.0,6.094651181164574
K,K20,1826.0,6.086666666666667,3678.0,6.173333333333333,5565.0,6.29,7286.0,5.736666666666666,-0.0186666666666665,7714.0,6.094651181164574
M,M20,1740.0,5.8,3438.0,5.66,5316.0,6.260000000000001,7264.0,6.493333333333334,0.0536,7714.0,6.094651181164574
M,M40,1871.0,6.236666666666666,3592.0,5.736666666666666,5354.0,5.873333333333333,7241.0,6.29,0.0059333333333334,7714.0,6.094651181164574
M,M40,1773.0,5.91,3442.0,5.5633333333333335,5238.0,5.986666666666666,7206.0,6.5600000000000005,0.0474666666666667,7715.0,6.095441257802007
M,M40,1599.0,5.33,3210.0,5.37,5007.0,5.989999999999999,7228.0,7.403333333333333,0.1368,7715.0,6.095441257802007
M,M30,1847.0,6.156666666666666,3596.0,5.83,5395.0,5.996666666666667,7283.0,6.293333333333334,0.0115333333333334,7716.0,6.096231334439441
K,K20,1760.0,5.866666666666666,3500.0,5.8,5351.0,6.17,7305.0,6.513333333333334,0.0462,7716.0,6.096231334439441
M,M20,1801.0,6.003333333333333,3537.0,5.786666666666666,5403.0,6.22,7310.0,6.3566666666666665,0.0298666666666668,7716.0,6.096231334439441
M,M20,1886.0,6.286666666666666,3687.0,6.003333333333333,5439.0,5.84,7326.0,6.29,-0.0030666666666664,7716.0,6.096231334439441
M,M40,1748.0,5.826666666666667,3484.0,5.786666666666666,5337.0,6.176666666666667,7265.0,6.426666666666667,0.0438,7716.0,6.096231334439441
M,M60,1785.0,5.95,3528.0,5.8100000000000005,5340.0,6.04,7282.0,6.473333333333333,0.0360000000000001,7716.0,6.096231334439441
K,K40,1659.0,5.53,3402.0,5.8100000000000005,5275.0,6.243333333333334,7256.0,6.6033333333333335,0.0730666666666666,7716.0,6.096231334439441
M,M40,1677.0,5.59,3341.0,5.546666666666667,5201.0,6.2,7260.0,6.863333333333333,0.0894666666666668,7717.0,6.097021411076876
M,M50,1656.0,5.52,3326.0,5.566666666666666,5201.0,6.25,7232.0,6.77,0.0886666666666667,7717.0,6.097021411076876
M,M40,1824.0,6.08,3547.0,5.743333333333334,5317.0,5.9,7253.0,6.453333333333333,0.0255333333333334,7717.0,6.097021411076876
M,M30,1780.0,5.933333333333334,3477.0,5.656666666666666,5275.0,5.993333333333334,7270.0,6.65,0.0497333333333334,7717.0,6.097021411076876
K,K30,1696.0,5.653333333333333,3434.0,5.793333333333334,5388.0,6.513333333333334,7268.0,6.266666666666667,0.0512,7717.0,6.097021411076876
K,K20,1940.0,6.466666666666667,3755.0,6.05,5595.0,6.133333333333334,7331.0,5.786666666666666,-0.039133333333333,7718.0,6.097811487714309
K,K50,1673.0,5.576666666666667,3383.0,5.7,5272.0,6.296666666666667,7260.0,6.626666666666667,0.0749333333333334,7718.0,6.097811487714309
M,M20,1879.0,6.263333333333334,3698.0,6.0633333333333335,5374.0,5.586666666666667,7231.0,6.19,-0.0139333333333331,7718.0,6.097811487714309
M,M50,1776.0,5.92,3528.0,5.84,5352.0,6.08,7269.0,6.39,0.0330000000000002,7718.0,6.097811487714309
K,K40,1750.0,5.833333333333333,3487.0,5.79,5341.0,6.180000000000001,7268.0,6.423333333333333,0.0432000000000002,7719.0,6.098601564351743
M,M40,1864.0,6.213333333333334,3668.0,6.013333333333334,5482.0,6.046666666666667,7304.0,6.073333333333333,-0.0077333333333333,7720.0,6.099391640989177
M,M40,1523.0,5.076666666666667,3132.0,5.363333333333333,5074.0,6.473333333333333,7195.0,7.069999999999999,0.1417999999999998,7720.0,6.099391640989177
K,K40,1780.0,5.933333333333334,3503.0,5.743333333333334,5326.0,6.076666666666667,7264.0,6.46,0.0382666666666668,7720.0,6.099391640989177
K,K20,1754.0,5.846666666666667,3500.0,5.819999999999999,5349.0,6.163333333333333,7298.0,6.496666666666667,0.0458666666666667,7720.0,6.099391640989177
M,M30,1792.0,5.973333333333333,3466.0,5.58,5234.0,5.8933333333333335,7233.0,6.663333333333333,0.0476666666666668,7720.0,6.099391640989177
M,M30,1691.0,5.636666666666667,3328.0,5.456666666666666,5185.0,6.19,7264.0,6.930000000000001,0.0922666666666666,7721.0,6.10018171762661
K,K30,1884.0,6.28,3664.0,5.933333333333334,5468.0,6.013333333333334,7321.0,6.176666666666667,-0.0045999999999997,7722.0,6.100971794264043
K,K30,1873.0,6.243333333333334,3661.0,5.96,5487.0,6.086666666666667,7317.0,6.1,-0.0060666666666664,7722.0,6.100971794264043
K,K30,1879.0,6.263333333333334,3647.0,5.8933333333333335,5479.0,6.1066666666666665,7315.0,6.12,-0.0043333333333333,7722.0,6.100971794264043
M,M20,1774.0,5.913333333333333,3516.0,5.806666666666667,5350.0,6.113333333333333,7317.0,6.556666666666667,0.0447333333333334,7723.0,6.101761870901478
K,K30,1821.0,6.069999999999999,3611.0,5.966666666666667,5461.0,6.166666666666667,7310.0,6.163333333333333,0.0096000000000001,7723.0,6.101761870901478
M,M20,1847.0,6.156666666666666,3617.0,5.9,5413.0,5.986666666666666,7313.0,6.333333333333333,0.0123333333333334,7723.0,6.101761870901478
M,M30,1698.0,5.66,3358.0,5.533333333333333,5148.0,5.966666666666667,7153.0,6.683333333333334,0.0700666666666668,7723.0,6.101761870901478
K,K40,1730.0,5.766666666666667,3469.0,5.796666666666667,5356.0,6.29,7282.0,6.42,0.0490666666666668,7724.0,6.102551947538911
M,M40,1669.0,5.5633333333333335,3384.0,5.716666666666667,5385.0,6.67,7276.0,6.303333333333333,0.0634666666666668,7725.0,6.103342024176345
M,M30,1961.0,6.536666666666666,3795.0,6.113333333333333,5543.0,5.826666666666667,7333.0,5.966666666666667,-0.0399333333333331,7725.0,6.103342024176345
K,K40,1774.0,5.913333333333333,3531.0,5.8566666666666665,5365.0,6.113333333333333,7288.0,6.41,0.0349333333333333,7725.0,6.103342024176345
M,M50,1842.0,6.14,3610.0,5.8933333333333335,5453.0,6.1433333333333335,7314.0,6.203333333333333,0.0087999999999999,7725.0,6.103342024176345
M,M30,1675.0,5.583333333333333,3399.0,5.746666666666667,5280.0,6.27,7286.0,6.6866666666666665,0.0766666666666668,7725.0,6.103342024176345
M,M50,1837.0,6.123333333333333,3546.0,5.696666666666667,5367.0,6.069999999999999,7287.0,6.4,0.0240666666666668,7726.0,6.104132100813779
M,M50,1724.0,5.746666666666667,3425.0,5.67,5232.0,6.0233333333333325,7210.0,6.593333333333334,0.0578666666666667,7726.0,6.104132100813779
M,M50,1712.0,5.706666666666666,3452.0,5.8,5394.0,6.473333333333333,7326.0,6.44,0.0574666666666667,7726.0,6.104132100813779
M,M30,1660.0,5.533333333333333,3310.0,5.5,5149.0,6.13,7232.0,6.943333333333333,0.0972,7726.0,6.104132100813779
K,K40,1739.0,5.796666666666667,3451.0,5.706666666666666,5286.0,6.116666666666666,7266.0,6.6,0.0564,7727.0,6.104922177451213
K,K20,1771.0,5.903333333333333,3522.0,5.836666666666667,5372.0,6.166666666666667,7298.0,6.42,0.0376000000000001,7727.0,6.104922177451213
M,M40,1773.0,5.91,3505.0,5.7733333333333325,5333.0,6.093333333333334,7275.0,6.473333333333333,0.0402000000000001,7727.0,6.104922177451213
K,K20,1848.0,6.16,3621.0,5.91,5418.0,5.989999999999999,7318.0,6.333333333333333,0.0120000000000001,7727.0,6.104922177451213
K,K50,1863.0,6.21,3643.0,5.933333333333334,5458.0,6.05,7313.0,6.183333333333334,0.0007333333333333,7728.0,6.105712254088647
K,K40,1714.0,5.713333333333334,3409.0,5.65,5311.0,6.34,7289.0,6.593333333333334,0.0665999999999999,7729.0,6.106502330726081
K,K20,1821.0,6.069999999999999,3581.0,5.866666666666666,5397.0,6.053333333333333,7314.0,6.39,0.0229333333333335,7729.0,6.106502330726081
K,K20,1802.0,6.006666666666666,3579.0,5.923333333333333,5628.0,6.83,7369.0,5.803333333333333,0.0059333333333333,7729.0,6.106502330726081
M,M30,1814.0,6.046666666666667,3573.0,5.863333333333333,5414.0,6.136666666666667,7304.0,6.3,0.0206666666666667,7729.0,6.106502330726081
M,M40,1746.0,5.819999999999999,3457.0,5.703333333333333,5285.0,6.093333333333334,7263.0,6.593333333333334,0.0542000000000002,7729.0,6.106502330726081
K,K20,1852.0,6.173333333333333,3647.0,5.983333333333333,5486.0,6.13,7306.0,6.066666666666666,-0.0034666666666664,7729.0,6.106502330726081
M,M60,1752.0,5.84,3423.0,5.569999999999999,5158.0,5.783333333333333,7319.0,7.203333333333333,0.0860666666666667,7730.0,6.107292407363515
